anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,29,7.61,19209,7.61,107.09069052989,761
876,Street Fighter II V,"Adventure, Drama, Mystery, Shounen",TV,29,7.16,14002,7.16,100.827911722516,716
14913,Battle Spirits: Sword Eyes,"Action, Shounen",TV,29,7.09,987,7.09,103.593181848973,709
6056,Sasuke,"Action, Historical, Martial Arts, Shounen",TV,29,6.92,409,6.92,101.704097566501,692
3873,Honey Honey no Suteki na Bouken,"Adventure, Historical, Shoujo",TV,29,6.58,386,6.58,91.5049315840586,658
3691,Watashi to Watashi: Futari no Lotte,"Kids, Shoujo, Slice of Life",TV,29,6.53,364,6.53,93.103936290042,653
6899,Stitch!: Itazura Alien no Daibouken,"Adventure, Comedy, Kids, Sci-Fi",TV,29,6.3,875,6.3,90.5163511146384,630
8964,Stitch!: Zutto Saikou no Tomodachi,"Adventure, Comedy, Kids",TV,29,6.25,751,6.25,87.0450306150581,625
32716,Nihon no Otogibanashi,"Demons, Fantasy, Historical, Kids, Magic, Samurai, Supernatural",OVA,29,4.67,36,4.67,65.0605509922288,467
31464,Pichiko Dakyuubu,"Comedy, Sports",TV,29,5,39,5,65.6338691682077,500
19843,Tamagotchi! Miracle Friends,"Comedy, Fantasy, Kids",TV,29,7,207,7,95.3017123211346,700
