anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
2547,Shoukoujo Sara,"Drama, Historical, Shoujo, Slice of Life",TV,46,7.8,7515,7.8,111.707390822285,780
2229,Dragon Quest: Dai no Daibouken,"Adventure, Comedy, Demons, Fantasy, Magic, Martial Arts, Shounen",TV,46,7.79,8999,7.79,112.597409019287,779
530,Bishoujo Senshi Sailor Moon,"Demons, Magic, Romance, Shoujo",TV,46,7.71,146521,7.71,106.06978680926,771
2803,Densetsu no Yuusha Da Garn,"Mecha, Sci-Fi, Shounen",TV,46,7.34,1897,7.34,102.706232404831,734
2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",TV,46,7.31,1329,7.31,104.856114255474,731
4198,Koutetsu Jeeg,"Action, Demons, Mecha, Sci-Fi, Shounen",TV,46,7.27,1093,7.27,103.760331217517,727
3136,Ochamegami Monogatari: Korokoro Pollon,"Comedy, Magic, Parody",TV,46,7.13,1049,7.13,105.505975005085,713
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,"Action, Comedy, Shounen, Sports",TV,46,7.06,676,7.06,105.353282619828,706
4807,Mashin Eiyuuden Wataru 2,"Adventure, Comedy, Mecha",TV,46,7.05,492,7.05,96.1154936199801,705
4069,Pucca,"Comedy, Romance",ONA,46,6.83,4211,6.83,98.4088445172853,683
9916,Samurai Giants,Sports,TV,46,6.67,319,6.67,92.9828991322807,667
10330,Bakugan Battle Brawlers: Mechtanium Surge,"Action, Adventure, Fantasy, Game, Shounen",TV,46,6.29,8662,6.29,85.9410567064038,629
15913,Happy☆Lucky Bikkuriman,"Adventure, Comedy, Fantasy, Kids",TV,46,7.15,117,7.15,102.364335402324,715
19961,Heisei Tensai Bakabon,"Comedy, Slice of Life",TV,46,6.77,156,6.77,102.694788774606,677
20081,Ijiwaru Baasan (1996),"Comedy, Slice of Life",TV,46,5.75,75,5.75,78.7600507642488,575
17669,Kunimatsu-sama no Otoridai,"Comedy, School, Sports",TV,46,6.88,95,6.88,90.7995289998923,688
20183,Manga Ijin Monogatari,Historical,TV,46,6.87,141,6.87,98.9483472328501,687
11829,Manga Mitokoumon,Historical,TV,46,7.15,169,7.15,98.721506196315,715
9856,Manga Nihon Emaki,Historical,TV,46,6.17,122,6.17,85.8898353705049,617
