anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
8479,Hetalia World Series,"Comedy, Historical, Parody",ONA,48,7.95,64416,7.95,110.451395061417,795
582,Sexy Commando Gaiden: Sugoiyo!! Masaru-san,"Comedy, Martial Arts, School, Shounen",TV,48,7.9,6473,7.9,111.488302311305,790
1087,Kimagure Orange☆Road,"Comedy, Drama, Romance, School, Shounen, Slice of Life, Super Power",TV,48,7.7,16012,7.7,110.468663950089,770
5075,Yuusha Keisatsu J-Decker,"Action, Adventure, Mecha, Police, Sci-Fi",TV,48,7.62,1116,7.62,107.992706939533,762
2548,Ai no Wakakusa Monogatari,"Drama, Historical, Slice of Life",TV,48,7.48,3334,7.48,106.695045538771,748
9893,Suite Precure♪,"Action, Fantasy, Magic, Shoujo",TV,48,7.36,7314,7.36,106.332504522241,736
12191,Smile Precure!,"Action, Fantasy, Magic, Shoujo",TV,48,7.33,10568,7.33,100.734581118531,733
3692,Yes! Precure 5 GoGo!,"Action, Fantasy, Magic, School, Shoujo",TV,48,7.29,3619,7.29,102.966599517369,729
5440,Ougon Yuusha Goldran,"Action, Adventure, Fantasy, Mecha, Sci-Fi, Shounen",TV,48,7.25,910,7.25,102.854994112839,725
4286,Bonobono (TV),Comedy,TV,48,7.22,418,7.22,102.287914115796,722
3505,Yuusha Shirei Dagwon,"Action, Adventure, Martial Arts, Mecha, School, Super Power",TV,48,7.21,689,7.21,96.7779960809493,721
729,Hiatari Ryoukou!,"Comedy, Romance, School, Sports",TV,48,7.2,1527,7.2,99.5294587984664,720
859,Digimon Savers,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,48,7.1,41021,7.1,97.367857244817,710
303,Aa! Megami-sama!: Chichaitte Koto wa Benri da ne,"Comedy, Magic, Supernatural",TV,48,7.04,15937,7.04,97.2734415324331,704
31884,Mahoutsukai Precure!,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",TV,48,7.04,3865,7.04,101.448053887646,704
4532,Taiyou no Yuusha Fighbird,"Action, Mecha, Sci-Fi",TV,48,6.95,762,6.95,97.3122248107736,695
5249,Mitsume ga Tooru,Adventure,TV,48,6.94,383,6.94,99.6557503303502,694
1469,Monster Farm: Enbanseki no Himitsu,"Action, Adventure, Comedy, Fantasy",TV,48,6.91,22170,6.91,99.7913929546057,691
27815,Cardfight!! Vanguard G,"Action, Game, Shounen",TV,48,6.9,4960,6.9,105.387523037923,690
1597,Panyo Panyo Di Gi Charat,Comedy,TV,48,6.89,3207,6.89,96.6087714446897,689
865,Kikou Senki Dragonar,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,48,6.86,1961,6.86,93.3489260150914,686
2039,Mahou no Yousei Persia,"Comedy, Magic",TV,48,6.77,990,6.77,92.3975495966016,677
2546,Alps Monogatari: Watashi no Annette,"Drama, Historical, Slice of Life",TV,48,6.73,1715,6.73,88.0311316124689,673
1672,Bomberman B-Daman Bakugaiden,"Comedy, Sci-Fi, Shounen",TV,48,6.72,1419,6.72,91.2355564172366,672
3325,Yuusha Exkaiser,"Action, Mecha, Sci-Fi, Shounen",TV,48,6.71,648,6.71,93.0706419906748,671
8503,Fushigi Mahou Fun Fun Pharmacy,"Kids, Magic",TV,48,6.7,802,6.7,97.3527744669568,670
6375,Kagaku Ninja-tai Gatchaman F,"Action, Adventure, Sci-Fi, Shounen",TV,48,6.63,810,6.63,100.591731565759,663
1163,Neo Ranga,"Adventure, Horror, Mecha",TV,48,6.57,5332,6.57,94.2189249563429,657
4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",TV,48,6.48,678,6.48,84.5244115502162,648
19959,Barbapapa (1977),"Comedy, Fantasy, Kids",TV,48,6.19,236,6.19,80.3061599336439,619
31631,Monster Hunter Stories: Ride On,Fantasy,TV,48,6.03,6848,6.03,82.7507029184862,603
9812,Bit the Cupid,Comedy,TV,48,6,109,6,83.4218379726372,600
22465,KutsuDaru.,"Fantasy, Kids, School, Slice of Life",TV,48,6.03,339,6.03,79.9593204102671,603
5184,Negibouzu no Asatarou,"Adventure, Comedy, Historical",TV,48,7.25,136,7.25,101.424495167632,725
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",TV,48,6.22,233,6.22,92.1152947778016,622
