anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
7902,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,"Comedy, Fantasy, Military, Parody",Special,16,7.71,31262,7.71,109.363725829303,771
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",OVA,16,7.61,3952,7.61,105.184710107592,761
10479,Beelzebub Specials,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,16,7.44,9834,7.44,102.83518860855,744
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Comedy,Special,16,7.16,14917,7.16,98.3885964929164,716
4742,Papa to Odorou,Comedy,TV,16,7.14,567,7.14,103.305863040149,714
2363,Pokemon Housoukyoku,"Adventure, Comedy, Fantasy, Kids",TV,16,6.99,15461,6.99,95.4254744764671,699
293,Di Gi Charat,"Comedy, Fantasy, Sci-Fi",TV,16,6.85,12227,6.85,92.0059845848205,685
637,Iketeru Futari,"Comedy, Ecchi, Romance, School, Seinen",TV,16,6.78,11933,6.78,97.7956377268622,678
26351,Nagato Yuki-chan no Shoushitsu,"Comedy, Romance, School, Seinen, Slice of Life",TV,16,6.77,62601,6.77,98.2287981763684,677
16718,SKET Dance: SD Character Flash Anime,"Comedy, School, Shounen",ONA,16,6.76,2017,6.76,93.83541007783,676
718,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",TV,16,6.64,3821,6.64,91.2071816738593,664
4314,Nanami-chan 2nd Series,"Comedy, Kids",TV,16,6.61,336,6.61,95.9791066050921,661
4316,Nanami-chan 3rd Series,"Comedy, Kids",TV,16,6.58,314,6.58,91.8504456508511,658
28673,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller",ONA,16,6.42,1812,6.42,91.1349596603252,642
1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",TV,16,6.44,3188,6.44,89.7260501593667,644
5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",TV,16,6.44,1861,6.44,91.5191907934963,644
4023,Kitty&#039;s Paradise,"Fantasy, Kids",TV,16,6.42,532,6.42,92.4049145620864,642
6425,Weiß Survive,"Comedy, Ecchi, Game",TV,16,6.33,13591,6.33,89.7256547105638,633
841,Colorful,"Comedy, Ecchi, Slice of Life",TV,16,6.28,13960,6.28,85.3430137700242,628
31221,Tantei Team KZ Jiken Note,"Mystery, School",TV,16,6.26,9410,6.26,86.1910559657195,626
8668,Seikon no Qwaser Picture Drama,Ecchi,Special,16,6.1,8932,6.1,81.0801617056638,610
30463,Kyoufu Shinbun (2014),"Demons, Fantasy, Horror, Supernatural",ONA,16,5.78,640,5.78,79.4308385884403,578
20237,Anime Document: München e no Michi,Sports,TV,16,6.5,83,6.5,91.0326000888532,650
31746,Dochamon Junior,"Comedy, Kids",TV,16,5.09,85,5.09,69.0977141566501,509
11545,Happyakuyachou Hyouri Kewaishi,"Drama, Historical",TV,16,5.68,200,5.68,77.9859645792953,568
25871,Hello Kitty to Issho,"Comedy, Kids, Slice of Life",OVA,16,6.04,100,6.04,85.3182472081119,604
28071,Itsumo Kokoro ni Taiyou wo!,"Comedy, Ecchi",TV,16,5.75,96,5.75,82.0480324939072,575
8890,Nihon-ichi no Otoko no Tamashii,"Comedy, Romance",TV,16,6.64,359,6.64,97.8159064518916,664
8891,Nihon-ichi no Otoko no Tamashii 2,"Comedy, Romance",TV,16,6.57,187,6.57,91.3242643858029,657
7459,The Collected Animations of ICAF (2001-2006),"Fantasy, Mystery",OVA,16,5.57,146,5.57,76.8579579100538,557
