anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
22135,Ping Pong The Animation,"Psychological, Seinen, Sports",TV,11,8.67,97187,8.67,126.366626904217,867
7785,Yojouhan Shinwa Taikei,"Mystery, Psychological, Romance",TV,11,8.65,122531,8.65,126.653195676798,865
9989,Ano Hi Mita Hana no Namae wo Bokutachi wa Mada Shiranai.,"Drama, Slice of Life, Supernatural",TV,11,8.62,463835,8.62,122.900592598919,862
10162,Usagi Drop,"Josei, Slice of Life",TV,11,8.56,194855,8.56,117.622217343161,856
5690,Nodame Cantabile Finale,"Comedy, Josei, Music, Romance",TV,11,8.38,67697,8.38,121.125460534046,838
19363,Gin no Saji 2nd Season,"Comedy, School, Shounen, Slice of Life",TV,11,8.36,67032,8.36,114.313680958226,836
4477,Nodame Cantabile: Paris-hen,"Comedy, Josei, Music, Romance, Slice of Life",TV,11,8.27,70822,8.27,120.036146151549,827
23283,Zankyou no Terror,"Psychological, Thriller",TV,11,8.26,342893,8.26,116.692501293114,826
8129,Kuragehime,"Comedy, Josei, Slice of Life",TV,11,8.24,108053,8.24,113.153115641793,824
11597,Nisemonogatari,"Comedy, Mystery, Supernatural",TV,11,8.21,260062,8.21,118.146113053835,821
6211,Tokyo Magnitude 8.0,Drama,TV,11,8.19,121349,8.19,116.28043439321,819
16918,Gin no Saji,"Comedy, School, Shounen, Slice of Life",TV,11,8.18,116261,8.18,110.933403021572,818
6774,Kuuchuu Buranko,"Comedy, Drama, Psychological, Seinen",TV,11,8.09,41521,8.09,115.951947844955,809
5630,Higashi no Eden,"Action, Comedy, Drama, Mystery, Romance, Sci-Fi, Thriller",TV,11,8.03,276593,8.03,114.379050291015,803
11813,Shijou Saikyou no Deshi Kenichi OVA,"Action, Comedy, Martial Arts, School, Shounen",OVA,11,8.02,24167,8.02,112.588687971333,802
33028,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Horror, Mystery, Psychological",TV,11,7.95,65503,7.95,108.22446415853,795
8426,Hourou Musuko,"Drama, School, Slice of Life",TV,11,7.8,53426,7.8,108.55661664053,780
10161,No.6,"Action, Sci-Fi",TV,11,7.76,168017,7.76,108.645816824738,776
3001,Moyashimon,"Comedy, School, Supernatural",TV,11,7.69,44465,7.69,104.896855709781,769
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",TV,11,7.61,34938,7.61,106.262464804746,761
1919,Urusei Yatsura OVA,"Adventure, Comedy, Sci-Fi",OVA,11,7.61,2470,7.61,104.820401429663,761
32948,Fune wo Amu,"Drama, Slice of Life",TV,11,7.6,28620,7.6,105.439258698615,760
23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11,7.6,228435,7.6,106.069428353389,760
10798,UN-GO,"Mystery, Supernatural",TV,11,7.53,84499,7.53,106.322782459496,753
1589,Bartender,"Drama, Seinen, Slice of Life",TV,11,7.5,44394,7.5,106.333111420579,750
5984,Ristorante Paradiso,"Drama, Josei, Romance, Slice of Life",TV,11,7.48,22229,7.48,109.905301172099,748
10163,C: The Money of Soul and Possibility Control,"Action, Mystery, Super Power, Thriller",TV,11,7.44,156853,7.44,107.022071715837,744
953,Jyu Oh Sei,"Action, Adventure, Drama, Mystery, Sci-Fi, Shoujo",TV,11,7.41,44766,7.41,102.169391233827,741
6299,Maria-sama ga Miteru 4th Specials,Comedy,Special,11,7.41,3659,7.41,102.18309757504,741
13585,Natsuyuki Rendezvous,"Drama, Josei, Romance, Supernatural",TV,11,7.36,40958,7.36,100.655803500861,736
28621,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi",TV,11,7.35,81230,7.35,101.019130425406,735
27945,Gugure! Kokkuri-san Specials,"Comedy, Romance, Shounen, Supernatural",Special,11,7.34,5870,7.34,103.448346852231,734
