anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
1088,Macross,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,36,8.07,44157,8.07,117.644673521089,807
2405,Hello! Lady Lynn,Drama,TV,36,7.85,1757,7.85,111.476863807206,785
754,Yuki no Joou,"Adventure, Drama, Fantasy",TV,36,7.19,2228,7.19,99.5622886224611,719
5143,Tokusou Kihei Dorvack,"Action, Mecha, Sci-Fi",TV,36,6.87,360,6.87,97.9064473876958,687
8765,Futarigurashi,"Comedy, Ecchi, Romance",TV,36,6.64,551,6.64,94.1781629139163,664
5131,Groizer X,"Mecha, Sci-Fi",TV,36,6.53,298,6.53,94.6925927283151,653
7551,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi",TV,36,6.45,213,6.45,95.5144790687035,645
3808,Futari Daka,"Cars, Shounen, Sports",TV,36,6.3,234,6.3,89.7787745354092,630
30519,Ba La La Xiao Mo Xian Zhi: Caihong Xin Shi,"Comedy, Magic, Shoujo",TV,36,6.28,355,6.28,89.1444171284467,628
19831,Ore wa Chokkaku,Comedy,TV,36,7.13,102,7.13,100.294350970395,713
5473,Tsuri Baka Nisshi,"Comedy, Slice of Life",TV,36,6.78,149,6.78,93.2504728432376,678
