anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
4901,Black Lagoon: Roberta&#039;s Blood Trail,"Action, Seinen",OVA,5,8.15,108099,8.15,112.511292877137,815
21855,Hanamonogatari,"Comedy, Mystery, Supernatural",TV,5,8.11,124886,8.11,110.657102776861,811
6505,There She Is!!,"Comedy, Romance",ONA,5,8.11,13935,8.11,115.830373913142,811
22097,Magi: Sinbad no Bouken,"Action, Adventure, Fantasy, Magic, Shounen",OVA,5,8.06,52351,8.06,112.450436784857,806
1729,Maria-sama ga Miteru 3rd,"Drama, School, Shoujo Ai, Slice of Life",OVA,5,8,12394,8,112.997907728019,800
9982,Fairy Tail OVA,"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,5,7.83,83421,7.83,112.486320020156,783
1395,Future GPX Cyber Formula Sin,"Drama, Sci-Fi, Shounen, Sports",OVA,5,7.72,1070,7.72,110.702027732553,772
194,Macross Zero,"Adventure, Mecha, Military, Sci-Fi, Shounen",OVA,5,7.69,23568,7.69,109.0658563762,769
1072,Sweat Punch,"Action, Fantasy, Historical, Mecha",OVA,5,7.62,26679,7.62,103.472857473464,762
33091,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,5,7.61,38303,7.61,105.481259928727,761
1913,Shonan Junai Gumi!,"Action, Comedy, School",OVA,5,7.6,20261,7.6,102.915463594297,760
2971,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",OVA,5,7.59,14845,7.59,107.295891727278,759
2680,One Piece: Straw Hat Theater,"Adventure, Fantasy, Shounen",Special,5,7.59,17153,7.59,104.349777025681,759
3652,Higurashi no Naku Koro ni Rei,"Comedy, Mystery, Psychological, Supernatural, Thriller",OVA,5,7.56,99463,7.56,101.181665625041,756
2954,Maria-sama ga Miteru 3rd Specials,Comedy,Special,5,7.51,5072,7.51,104.803970430922,751
8756,Bishoujo Senshi Sailor Moon Memorial,"Demons, Magic, Romance, Shoujo",OVA,5,7.44,7981,7.44,105.665221304738,744
49,Aa! Megami-sama!,"Comedy, Magic, Romance, Seinen, Supernatural",OVA,5,7.41,34590,7.41,102.270659655715,741
