anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
30276,One Punch Man,"Action, Comedy, Parody, Sci-Fi, Seinen, Super Power, Supernatural",TV,12,8.82,552458,8.82,120.009687967519,882
11741,Fate/Zero 2nd Season,"Action, Fantasy, Supernatural, Thriller",TV,12,8.73,340973,8.73,123.776970455205,873
31043,Boku dake ga Inai Machi,"Mystery, Psychological, Seinen, Supernatural",TV,12,8.65,402381,8.65,117.582408398128,865
32995,Yuri!!! on Ice,"Comedy, Sports",TV,12,8.61,103178,8.61,120.309109482449,861
32182,Mob Psycho 100,"Action, Comedy, Slice of Life, Supernatural",TV,12,8.55,193716,8.55,121.779611683399,855
9756,Mahou Shoujo Madoka★Magica,"Drama, Magic, Psychological, Thriller",TV,12,8.51,462974,8.51,116.501034903647,851
22789,Barakamon,"Comedy, Slice of Life",TV,12,8.5,225927,8.5,121.665139516558,850
6594,Katanagatari,"Action, Adventure, Historical, Martial Arts, Romance",TV,12,8.49,207241,8.49,122.218582951753,849
2246,Mononoke,"Demons, Fantasy, Historical, Horror, Mystery, Seinen, Supernatural",TV,12,8.49,88850,8.49,118.73583254777,849
12531,Sakamichi no Apollon,"Drama, Josei, Music, Romance, School",TV,12,8.48,146592,8.48,123.090734944415,848
19815,No Game No Life,"Adventure, Comedy, Ecchi, Fantasy, Game, Supernatural",TV,12,8.47,602291,8.47,121.18351615391,847
5341,Ookami to Koushinryou II,"Adventure, Fantasy, Historical, Romance",TV,12,8.46,210491,8.46,120.458787333795,846
31181,Owarimonogatari,"Comedy, Mystery, Supernatural",TV,12,8.43,107855,8.43,117.248362598161,843
22297,Fate/stay night: Unlimited Blade Works,"Action, Fantasy, Magic, Shounen, Supernatural",TV,12,8.42,267484,8.42,123.892453210127,842
32867,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641,8.39,111.695112609529,839
1142,Hachimitsu to Clover II,"Drama, Josei, Romance",TV,12,8.37,61493,8.37,115.096905853231,837
11843,Danshi Koukousei no Nichijou,"Comedy, School, Shounen, Slice of Life",TV,12,8.35,258914,8.35,114.162219413107,835
28223,Death Parade,"Drama, Game, Mystery, Psychological, Thriller",TV,12,8.33,383914,8.33,116.846524910097,833
11123,Sekaiichi Hatsukoi 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.31,69253,8.31,118.929808484255,831
1519,Black Lagoon: The Second Barrage,"Action, Seinen",TV,12,8.3,203233,8.3,119.629881727638,830
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Harem, Romance, Shounen, Supernatural",TV,12,8.3,142612,8.3,118.409381583327,830
3701,Kaiba,"Adventure, Mystery, Romance, Sci-Fi",TV,12,8.29,56927,8.29,116.1231749732,829
25681,Kamisama Hajimemashita◎,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,12,8.28,91796,8.28,110.713365176388,828
3702,Detroit Metal City,"Comedy, Music",OVA,12,8.26,104893,8.26,120.005727928952,826
23623,Non Non Biyori Repeat,"Comedy, School, Seinen, Slice of Life",TV,12,8.26,64230,8.26,112.454476952183,826
23289,Gekkan Shoujo Nozaki-kun,"Comedy, Romance, School",TV,12,8.24,292622,8.24,109.975960145016,824
4814,Junjou Romantica 2,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.24,87617,8.24,117.344508059318,824
27833,Durarara!!x2 Ketsu,"Action, Mystery, Supernatural",TV,12,8.23,115295,8.23,113.149457561007,823
72,Full Metal Panic? Fumoffu,"Action, Comedy, School",TV,12,8.21,171086,8.21,112.131175403456,821
4789,ef: A Tale of Melodies.,"Drama, Mystery, Romance, Supernatural",TV,12,8.18,103657,8.18,115.599821670775,818
889,Black Lagoon,"Action, Seinen",TV,12,8.17,332562,8.17,111.099312502479,817
9656,Kimi ni Todoke 2nd Season,"Romance, School, Shoujo, Slice of Life",TV,12,8.17,171866,8.17,116.674719178749,817
20507,Noragami,"Action, Adventure, Shounen, Supernatural",TV,12,8.17,515378,8.17,113.50542312044,817
25649,Junjou Romantica 3,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.16,39866,8.16,110.384303498727,816
23199,Durarara!!x2 Shou,"Action, Mystery, Supernatural",TV,12,8.15,189407,8.15,117.287524166066,815
9926,Sekaiichi Hatsukoi,"Comedy, Drama, Romance, Shounen Ai",TV,12,8.15,94820,8.15,113.802822385919,815
31173,Akagami no Shirayuki-hime 2nd Season,"Drama, Fantasy, Romance, Shoujo",TV,12,8.14,80862,8.14,116.366697635665,814
81,Mobile Suit Gundam: The 08th MS Team,"Adventure, Drama, Mecha, Military, Romance, Sci-Fi",OVA,12,8.13,34177,8.13,111.41882707464,813
27831,Durarara!!x2 Ten,"Action, Mystery, Supernatural",TV,12,8.12,132506,8.12,117.76727069342,812
2924,ef: A Tale of Memories.,"Drama, Mystery, Romance",TV,12,8.12,151106,8.12,108.865652541597,812
