anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
5941,Cross Game,"Comedy, Drama, Romance, School, Sports",TV,50,8.53,53108,8.53,118.119448722035,853
5420,Kemono no Souja Erin,"Drama, Fantasy",TV,50,8.45,36751,8.45,117.998684294933,845
1559,Shijou Saikyou no Deshi Kenichi,"Action, Comedy, Martial Arts, School, Shounen",TV,50,8.25,129112,8.25,118.265647816606,825
237,Eureka Seven,"Adventure, Drama, Mecha, Romance, Sci-Fi",TV,50,8.19,239570,8.19,111.678286480335,819
6586,Yume-iro Pâtissière,"Kids, School, Shoujo",TV,50,8.07,36921,8.07,115.976021520036,807
85,Mobile Suit Zeta Gundam,"Drama, Mecha, Military, Sci-Fi, Space",TV,50,8.03,28959,8.03,105.686518032164,803
12815,Shirokuma Cafe,"Comedy, Josei, Slice of Life",TV,50,8.01,44668,8.01,109.509314349372,801
93,Mobile Suit Gundam Seed,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.93,96973,7.93,111.035854728813,793
150,Blood+,"Action, Drama, Horror, Military, Mystery, Supernatural, Vampire",TV,50,7.8,208321,7.8,109.996305542432,780
95,Turn A Gundam,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",TV,50,7.76,20056,7.76,106.856730693749,776
28669,Go! Princess Precure,"Action, Comedy, Fantasy, Magic, School, Shoujo, Slice of Life",TV,50,7.74,5098,7.74,112.142357035454,774
129,Gensoumaden Saiyuuki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,50,7.71,31179,7.71,106.598521910855,771
1946,Ashita no Nadja,"Adventure, Drama, Historical, Romance, Shoujo",TV,50,7.68,13742,7.68,109.814137884392,768
6604,Kuruneko,"Comedy, Slice of Life",TV,50,7.63,2526,7.63,107.607415725129,763
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",TV,50,7.61,18687,7.61,104.712734447357,761
283,Akage no Anne,"Drama, Historical, Slice of Life",TV,50,7.6,9460,7.6,109.37633188351,760
200,Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen",TV,50,7.6,15077,7.6,105.866116756302,760
852,Gokinjo Monogatari,"Comedy, Drama, Romance, Slice of Life",TV,50,7.56,7279,7.56,104.972078086371,756
2254,Sentou Mecha Xabungle,"Mecha, Military, Sci-Fi, Shounen",TV,50,7.51,1518,7.51,106.302885829875,751
1426,Lupin III: Part III,"Action, Adventure, Comedy, Shounen",TV,50,7.5,6883,7.5,110.214026514206,750
1590,Legendz: Yomigaeru Ryuuou Densetsu,"Action, Adventure, Comedy, Fantasy",TV,50,7.47,1370,7.47,104.409544319998,747
5684,Fresh Precure!,"Action, Comedy, Fantasy, Magic, Shoujo, Slice of Life",TV,50,7.45,7004,7.45,101.867729021725,745
3036,Tobe! Isami,"Action, Adventure, Comedy, Romance, Shounen",TV,50,7.43,854,7.43,105.020160530756,743
282,Angel Heart,"Action, Drama, Mystery, Romance, Seinen",TV,50,7.38,9550,7.38,106.094724407246,738
712,Zoids Genesis,"Action, Adventure, Comedy, Mecha, Military",TV,50,7.38,9559,7.38,102.079058258723,738
1313,Digimon Adventure 02,"Action, Adventure, Comedy, Drama, Fantasy, Kids",TV,50,7.37,120268,7.37,104.886043313071,737
94,Mobile Suit Gundam Seed Destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.36,65896,7.36,108.791232075324,736
3418,Jungle no Ouja Taa-chan,"Action, Comedy, Parody",TV,50,7.35,801,7.35,101.300105065386,735
2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,"Adventure, Drama, Historical, Slice of Life",TV,50,7.35,1794,7.35,105.335194148748,735
6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",TV,50,7.3,1135,7.3,97.7645418560457,730
352,Motto! Ojamajo Doremi,"Comedy, Fantasy, Magic, Shoujo",TV,50,7.29,8760,7.29,101.766433819591,729
1132,Digimon Frontier,"Action, Adventure, Comedy, Drama, Fantasy, Shounen",TV,50,7.25,74929,7.25,100.994141009695,725
1891,YAT Anshin! Uchuu Ryokou,"Adventure, Comedy, Sci-Fi, Shounen",TV,50,7.24,887,7.24,107.062653240183,724
4690,Cyborg 009 (1979),"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,7.23,3625,7.23,96.5296208479067,723
7152,Anyamal Tantei Kiruminzoo,"Comedy, Magic, Shoujo",TV,50,7.16,3605,7.16,96.879290953256,716
9346,Battle Spirits: Brave,"Action, Shounen",TV,50,7.15,1337,7.15,100.782334026304,715
32105,Sousei no Onmyouji,"Action, Fantasy, Shounen, Supernatural",TV,50,7.11,128869,7.11,99.2465123388728,711
3754,Tongari Boushi no Memole,"Fantasy, Magic, Shoujo",TV,50,7.11,1009,7.11,97.5057052383404,711
2573,Minami no Niji no Lucy,"Adventure, Drama, Slice of Life",TV,50,7.05,742,7.05,96.8402755274124,705
26453,Tribe Cool Crew,"Music, School",TV,50,7.05,3334,7.05,99.0705561556606,705
971,Astro Boy: Tetsuwan Atom,"Action, Adventure, Kids, Mecha, Sci-Fi, Shounen, Super Power",TV,50,7.02,9331,7.02,97.0292412221519,702
2230,Hana no Ko Lunlun,"Drama, Magic, Shoujo",TV,50,7.02,2080,7.02,96.5927084382298,702
30039,Future Card Buddyfight 100,Game,TV,50,6.98,1365,6.98,95.2713212885057,698
2933,Mirai Keisatsu Urashiman,"Comedy, Police, Sci-Fi",TV,50,6.92,776,6.92,95.5090658187567,692
3672,Tottemo! Luckyman,"Comedy, Sci-Fi, Shounen, Super Power",TV,50,6.89,439,6.89,96.9670689690775,689
2128,Yuusha Raideen,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,50,6.87,989,6.87,103.009591615067,687
5082,Battle Spirits: Shounen Toppa Bashin,"Game, Shounen",TV,50,6.84,1336,6.84,100.035299584708,684
5201,Salad Juu Yuushi Tomatoman,"Adventure, Comedy",TV,50,6.81,443,6.81,96.5220848643267,681
2980,Kuusou Kagaku Sekai Gulliver Boy,"Action, Adventure, Fantasy, Magic, Mecha",TV,50,6.77,534,6.77,95.5258209119108,677
11017,Battle Spirits: Heroes,"Action, Shounen",TV,50,6.71,836,6.71,95.621801800429,671
4183,Uchuu Taitei God Sigma,"Action, Mecha, Space",TV,50,6.72,353,6.72,96.7231808741489,672
1673,Bomberman B-Daman Bakugaiden V,"Sci-Fi, Shounen",TV,50,6.7,932,6.7,93.2913097210639,670
2804,Hana no Mahoutsukai Mary Bell,"Adventure, Fantasy, Magic, Shoujo",TV,50,6.7,1033,6.7,94.541068357774,670
4504,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,50,6.64,225,6.64,93.0741524074302,664
4536,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space",TV,50,6.64,350,6.64,98.7528646482043,664
4067,Shin Megami Tensei Devil Children,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,50,6.63,1110,6.63,90.9663668643268,663
