anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
3568,Ganbarist! Shun,"Comedy, Shounen, Sports",TV,30,7.43,1700,7.43,104.476310234947,743
3345,Mikan Enikki,"Comedy, Romance, Shoujo, Slice of Life",TV,30,7.38,1096,7.38,102.956938625743,738
8624,Digimon Xros Wars,"Action, Adventure, Comedy, Fantasy, Shounen",TV,30,7.04,22723,7.04,98.5600168678275,704
3196,Wakakusa no Charlotte,"Drama, Historical, Kids, Shoujo, Slice of Life",TV,30,6.99,1019,6.99,95.5231259715082,699
4199,Entaku no Kishi Monogatari: Moero Arthur,"Adventure, Drama, Historical, Romance",TV,30,6.72,608,6.72,94.5117326310238,672
2074,Kero Kero Chime,"Adventure, Comedy, Fantasy",TV,30,6.71,567,6.71,92.6473905062414,671
7160,Yoroshiku Mechadock,"Action, Cars, Comedy, Police, Sports",TV,30,6.69,346,6.69,89.5201635668712,669
2234,Panda-Z: The Robonimation,"Action, Comedy, Kids, Mecha, Parody, Sci-Fi, Shounen",TV,30,6.56,1358,6.56,90.0588756193308,656
33038,Nuwa Chengzhang Riji,"Comedy, Fantasy",TV,30,6.49,3106,6.49,89.2748819140659,649
5725,Kodai Ouja Kyouryuu King: Yokuryuu Densetsu,"Action, Adventure, Game, Kids, Sci-Fi",TV,30,6.32,1710,6.32,92.3663702528122,632
8409,Marie &amp; Gali ver. 2.0,Comedy,TV,30,6.15,499,6.15,92.1261862235038,615
15749,Chiisana Ojisan,Slice of Life,TV,30,6.03,478,6.03,83.1065130396428,603
3736,Parappa the Rapper,"Comedy, Fantasy",TV,30,5.85,1199,5.85,77.5747797990443,585
25063,Anime Roukyoku Kikou Shimizu no Jirochouden,"Comedy, Drama, Historical",TV,30,5.25,66,5.25,78.2945090285395,525
11197,Kuma no Puutarou,Comedy,TV,30,6.3,79,6.3,93.0698181283637,630
9455,Ninpen Manmaru,"Comedy, Samurai, Shounen",TV,30,6.41,134,6.41,83.7768168507708,641
30025,Otenki Boys,"Kids, Super Power",TV,30,6.33,39,6.33,83.0618762969964,633
21487,Shin Dokonjou Gaeru,"Comedy, Slice of Life",TV,30,7.18,75,7.18,100.467451595303,718
34490,Sushi Azarashi,Comedy,TV,30,3,12,3,42.6597445145667,300
12809,Wonder Bebil-kun,"Comedy, Fantasy",TV,30,6.78,72,6.78,96.7466328815709,678
17471,Yanase Takashi Märchen Gekijou,Kids,OVA,30,7,68,7,96.1092820377025,700
5821,Zenmai Zamurai,"Comedy, Kids",TV,30,6.44,152,6.44,95.7748592573557,644
