anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
2150,Tanoshii Muumin Ikka,"Adventure, Comedy, Fantasy, Kids, Slice of Life",TV,78,7.95,7761,7.95,108.389421003785,795
251,Kyou kara Maou!,"Adventure, Comedy, Demons, Fantasy, Shoujo",TV,78,7.88,58150,7.88,108.476194579162,788
233,Daa! Daa! Daa!,"Comedy, Sci-Fi, Shoujo",TV,78,7.81,12673,7.81,112.16979261759,781
2805,Onegai! Samia Don,"Comedy, Fantasy, Kids, Magic, Slice of Life",TV,78,7.14,472,7.14,100.778801073241,714
2836,Chiisana Viking Vickie,"Adventure, Comedy, Historical, Kids",TV,78,6.59,1452,6.59,97.3693005555305,659
1816,Sonic X,"Adventure, Comedy, Kids, Mecha, Sci-Fi, Shounen",TV,78,6.54,28296,6.54,95.6332786392727,654
17703,Danchi Tomoo,"Comedy, Seinen",TV,78,6.25,557,6.25,84.0855593866114,625
19169,Go! Go! Kadendanshi,"Action, Seinen",ONA,78,5.25,136,5.25,77.5935399380994,525
23857,Go! Go! Kadendanshi 2nd Season,"Action, Seinen",ONA,78,5.25,82,5.25,75.0621212277827,525
13433,himitsukesshatakanotsume.jp,"Comedy, Parody, Super Power",ONA,78,6.1,101,6.1,89.0604737411955,610
3414,Hula Kappa,Comedy,TV,78,6.09,168,6.09,87.915421030762,609
