anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
1,Cowboy Bebop,"Action, Adventure, Comedy, Drama, Sci-Fi, Space",TV,26,8.82,486824,8.82,123.534982009596,882
17074,Monogatari Series: Second Season,"Comedy, Mystery, Romance, Supernatural, Vampire",TV,26,8.8,205959,8.8,125.083982083147,880
457,Mushishi,"Adventure, Fantasy, Historical, Mystery, Seinen, Slice of Life, Supernatural",TV,26,8.78,300030,8.78,120.235116923015,878
5258,Hajime no Ippo: New Challenger,"Comedy, Drama, Shounen, Sports",TV,26,8.75,88995,8.75,121.013720738287,875
6114,Rainbow: Nisha Rokubou no Shichinin,"Drama, Historical, Seinen, Thriller",TV,26,8.64,139474,8.64,122.192473640853,864
801,Ghost in the Shell: Stand Alone Complex 2nd GIG,"Action, Mecha, Military, Mystery, Police, Sci-Fi, Seinen",TV,26,8.57,113993,8.57,121.942142404076,857
12029,Uchuu Senkan Yamato 2199,"Action, Drama, Military, Sci-Fi, Space",OVA,26,8.53,44223,8.53,118.622445625257,853
14719,JoJo no Kimyou na Bouken (TV),"Action, Adventure, Shounen, Supernatural, Vampire",TV,26,8.51,190197,8.51,119.652518665148,851
10165,Nichijou,"Comedy, School, Slice of Life",TV,26,8.52,254436,8.52,122.989435542556,852
205,Samurai Champloo,"Action, Adventure, Comedy, Historical, Samurai, Shounen",TV,26,8.5,390076,8.5,109.626934790308,850
467,Ghost in the Shell: Stand Alone Complex,"Action, Mecha, Military, Police, Sci-Fi, Seinen",TV,26,8.47,194491,8.47,118.996586170892,847
627,Major S1,"Comedy, Drama, Shounen, Sports",TV,26,8.42,41061,8.42,117.850890848024,842
558,Major S2,"Comedy, Drama, Shounen, Sports",TV,26,8.41,30689,8.41,119.18006653342,841
57,Beck,"Comedy, Drama, Music, Shounen, Slice of Life",TV,26,8.4,148328,8.4,117.453704074605,840
1842,Major S3,"Drama, Shounen, Sports",TV,26,8.4,29528,8.4,120.725214561193,840
853,Ouran Koukou Host Club,"Comedy, Harem, Romance, School, Shoujo",TV,26,8.39,422271,8.39,117.076124671962,839
329,Planetes,"Drama, Romance, Sci-Fi, Seinen, Space",TV,26,8.38,105044,8.38,121.966675715488,838
6811,InuYasha: Kanketsu-hen,"Action, Adventure, Comedy, Demons, Fantasy, Magic, Romance, Shounen, Supernatural",TV,26,8.37,99128,8.37,117.009905020473,837
3226,Major S4,"Comedy, Drama, Shounen, Sports",TV,26,8.35,28002,8.35,118.366547141035,835
3002,Gyakkyou Burai Kaiji: Ultimate Survivor,"Game, Psychological, Seinen, Thriller",TV,26,8.33,98996,8.33,111.612510013309,833
16067,Nagi no Asukara,"Drama, Fantasy, Romance",TV,26,8.32,224947,8.32,121.324468555926,832
30,Neon Genesis Evangelion,"Action, Dementia, Drama, Mecha, Psychological, Sci-Fi",TV,26,8.32,461946,8.32,115.817831790324,832
6,Trigun,"Action, Comedy, Sci-Fi",TV,26,8.32,283069,8.32,115.776280755067,832
962,Aria The Natural,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,26,8.3,39596,8.3,114.230240007232,830
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,"Game, Psychological, Seinen, Thriller",TV,26,8.29,55566,8.29,115.492895819147,829
7054,Kaichou wa Maid-sama!,"Comedy, Romance, School, Shoujo",TV,26,8.26,391628,8.26,110.960309781632,826
1827,Seirei no Moribito,"Action, Adventure, Fantasy, Historical",TV,26,8.24,106888,8.24,116.322753709135,824
185,Initial D First Stage,"Action, Cars, Drama, Seinen, Sports",TV,26,8.23,68128,8.23,112.400563789322,823
2164,Dennou Coil,"Adventure, Comedy, Drama, Mystery, Sci-Fi",TV,26,8.19,76860,8.19,107.284551488632,819
934,Higurashi no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural, Thriller",TV,26,8.17,359494,8.17,113.470918991633,817
302,Mirai Shounen Conan,"Adventure, Drama, Sci-Fi",TV,26,8.16,15557,8.16,109.902181916642,816
5682,Phantom: Requiem for the Phantom,"Action, Drama, Seinen, Thriller",TV,26,8.16,159105,8.16,114.916891213125,816
846,School Rumble Ni Gakki,"Comedy, Romance, School, Shounen",TV,26,8.15,93095,8.15,111.066229359777,815
7791,K-On!!,"Comedy, Music, School, Slice of Life",TV,26,8.14,246276,8.14,111.662196512781,814
535,Slayers Next,"Adventure, Comedy, Demons, Fantasy, Magic",TV,26,8.14,39832,8.14,112.722898985969,814
1594,Jigoku Shoujo Futakomori,"Horror, Mystery, Psychological, Supernatural",TV,26,8.08,79816,8.08,113.784898239136,808
10620,Mirai Nikki (TV),"Action, Mystery, Psychological, Shounen, Supernatural, Thriller",TV,26,8.07,657190,8.07,113.659651205613,807
6582,Tentai Senshi Sunred 2nd Season,"Comedy, Parody, Seinen, Super Power",TV,26,8.07,4584,8.07,113.477949466067,807
66,Azumanga Daioh,"Comedy, School, Slice of Life",TV,26,8.06,170901,8.06,115.344629723756,806
24,School Rumble,"Comedy, Romance, School, Shounen",TV,26,8.06,178553,8.06,113.348469475938,806
2618,Takarajima,"Adventure, Drama, Historical, Mystery",TV,26,8.04,5306,8.04,112.617419746249,804
9289,Hanasaku Iroha,"Comedy, Drama, Seinen, Slice of Life",TV,26,8.03,150393,8.03,113.141438466262,803
114,Sakigake!! Cromartie Koukou,"Comedy, School, Shounen",TV,26,8.02,67254,8.02,112.540135588544,802
658,Touhai Densetsu Akagi: Yami ni Maiorita Tensai,"Game, Psychological, Seinen, Thriller",TV,26,8.02,48127,8.02,110.526894477266,802
267,Gungrave,"Action, Drama, Sci-Fi, Seinen, Super Power",TV,26,7.97,95825,7.97,109.364846904894,797
253,Jungle wa Itsumo Hare nochi Guu,"Comedy, School, Slice of Life",TV,26,7.97,22214,7.97,112.757616010799,797
569,Musekinin Kanchou Tylor,"Comedy, Military, Parody, Sci-Fi, Space",TV,26,7.97,19841,7.97,113.579369979178,797
