anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
32366,Gintama°: Aizome Kaori-hen,"Comedy, Parody",OVA,2,8.69,16947,8.69,123.162715281403,869
21899,Gintama: Yorinuki Gintama-san on Theater 2D,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",Movie,2,8.6,11104,8.6,120.705154246761,860
11917,Major: World Series,"Comedy, Drama, Sports",OVA,2,8.5,13405,8.5,115.502111874273,850
25781,Shingeki no Kyojin: Kuinaki Sentaku,"Action, Fantasy, Shoujo, Supernatural",OVA,2,8.45,92543,8.45,119.096910290163,845
23317,Kuroshitsuji: Book of Murder,"Comedy, Demons, Fantasy, Historical, Mystery, Shounen, Supernatural",OVA,2,8.41,67261,8.41,114.56612823333,841
6864,xxxHOLiC Rou,"Mystery, Supernatural",OVA,2,8.32,36353,8.32,119.403386769906,832
4938,Tsubasa: Shunraiki,"Action, Adventure, Drama, Fantasy, Magic, Mystery, Romance, Shounen, Supernatural",OVA,2,8.23,40420,8.23,107.373187457662,823
17739,Hidamari Sketch: Sae Hiro Sotsugyou-hen,"Comedy, School, Slice of Life",OVA,2,8.19,5959,8.19,119.85303365116,819
8063,Sekaiichi Hatsukoi OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.18,35225,8.18,113.985838523518,818
4918,xxxHOLiC Shunmuki,"Comedy, Drama, Mystery, Psychological, Supernatural",OVA,2,8.17,40401,8.17,114.477625497494,817
30885,Noragami Aragoto OVA,"Action, Adventure, Shounen",OVA,2,8.12,58075,8.12,110.161829442581,812
401,Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,"Drama, Historical, Romance, Samurai, Shounen",OVA,2,8.1,49454,8.1,114.662497148657,810
13767,Junjou Romantica OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,2,8.09,23192,8.09,107.314220679111,809
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Special,2,8.04,103105,8.04,109.182907390644,804
4163,Seto no Hanayome OVA,"Comedy, Parody, Romance, School",OVA,2,8.03,31973,8.03,116.248343970151,803
