anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
2904,Code Geass: Hangyaku no Lelouch R2,"Action, Drama, Mecha, Military, Sci-Fi, Super Power",TV,25,8.98,572888,8.98,123.354359230763,898
28891,Haikyuu!! Second Season,"Comedy, Drama, School, Shounen, Sports",TV,25,8.93,179342,8.93,125.609385715007,893
1575,Code Geass: Hangyaku no Lelouch,"Action, Mecha, Military, School, Sci-Fi, Super Power",TV,25,8.83,715151,8.83,120.074872614806,883
12365,Bakuman. 3rd Season,"Comedy, Drama, Romance, Shounen",TV,25,8.71,133620,8.71,124.738124329702,871
30654,Ansatsu Kyoushitsu (TV) 2nd Season,"Action, Comedy, School, Shounen",TV,25,8.68,176475,8.68,125.143857989795,868
20583,Haikyuu!!,"Comedy, Drama, School, Shounen, Sports",TV,25,8.68,284498,8.68,125.92908317671,868
19647,Hajime no Ippo: Rising,"Comedy, Drama, Shounen, Sports",TV,25,8.68,66756,8.68,113.734572970467,868
31240,Re:Zero kara Hajimeru Isekai Seikatsu,"Drama, Fantasy, Psychological, Thriller",TV,25,8.64,355839,8.64,117.170810881553,864
24415,Kuroko no Basket 3rd Season,"Comedy, School, Shounen, Sports",TV,25,8.62,184525,8.62,117.392217923429,862
16894,Kuroko no Basket 2nd Season,"Comedy, School, Shounen, Sports",TV,25,8.58,243325,8.58,122.077824894531,858
5028,Major S5,"Comedy, Drama, Romance, Sports",TV,25,8.58,28653,8.58,117.543593471188,858
16498,Shingeki no Kyojin,"Action, Drama, Fantasy, Shounen, Super Power",TV,25,8.54,896229,8.54,113.630353595029,854
10030,Bakuman. 2nd Season,"Comedy, Drama, Romance, Shounen",TV,25,8.53,151561,8.53,125.019606328822,853
13125,Shinsekai yori,"Drama, Horror, Mystery, Sci-Fi, Supernatural",TV,25,8.53,288376,8.53,116.841504902467,853
14397,Chihayafuru 2,"Drama, Game, Josei, Slice of Life, Sports",TV,25,8.52,86074,8.52,118.488420936463,852
18115,Magi: The Kingdom of Magic,"Action, Adventure, Fantasy, Magic, Shounen",TV,25,8.5,245026,8.5,123.099934828626,850
7655,Major S6,"Comedy, Drama, Sports",TV,25,8.49,24788,8.49,120.269963014612,849
11771,Kuroko no Basket,"Comedy, School, Shounen, Sports",TV,25,8.46,338315,8.46,122.973210257166,846
