anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
552,Digimon Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,54,7.89,182208,7.89,102.342435913447,789
1261,Kyattou Ninden Teyandee,"Action, Comedy, Mecha, Sci-Fi, Shounen, Super Power",TV,54,7.19,7112,7.19,97.2110614831195,719
1068,Chou Denji Robo Combattler V,"Adventure, Mecha, Sci-Fi, Shounen",TV,54,6.93,1369,6.93,98.1738739473173,693
727,Kingyo Chuuihou!,"Comedy, Kids, Shoujo",TV,54,6.91,992,6.91,100.186728622546,691
2598,Juusenki L-Gaim,"Action, Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,54,6.87,2211,6.87,93.4703183163895,687
6629,Asari-chan,"Comedy, Shoujo, Slice of Life",TV,54,6.55,263,6.55,90.0943027081013,655
6303,Perman,"Adventure, Comedy",TV,54,6.46,499,6.46,87.345893771227,646
33396,Hua Jiang Hu Zhi Bu Liang Ren,"Adventure, Drama, Historical, Martial Arts, Romance",ONA,54,8,59,8,114.096852596093,800
19993,Kaminari Boy Pikkaribee★,"Adventure, Comedy, Kids",TV,54,6.2,64,6.2,88.7941102723606,620
32136,Narara Superboard,"Action, Adventure, Comedy",TV,54,4.83,46,4.83,67.3151663715515,483
