anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
245,Great Teacher Onizuka,"Comedy, Drama, School, Shounen, Slice of Life",TV,43,8.77,268487,8.77,125.104727086013,877
80,Mobile Suit Gundam,"Action, Mecha, Military, Sci-Fi, Space",TV,43,7.89,51566,7.89,107.716172776458,789
740,Bishoujo Senshi Sailor Moon R,"Demons, Magic, Romance, Shoujo",TV,43,7.74,73305,7.74,107.750035140522,774
1356,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",TV,43,7.64,11090,7.64,110.096800029807,764
1567,Kaitou Saint Tail,"Adventure, Magic, Romance, Shoujo",TV,43,7.64,8794,7.64,106.005611648024,764
2555,Shoukoushi Cedie,"Drama, Shoujo, Slice of Life",TV,43,7.45,1501,7.45,101.472520256401,745
2036,Cosmic Baton Girl Comet-san,"Adventure, Comedy, Drama, Magic, Sci-Fi",TV,43,7.27,1763,7.27,98.4554041080462,727
3059,Ninja Senshi Tobikage,"Adventure, Mecha, Sci-Fi, Shounen, Space",TV,43,7.18,1941,7.18,98.7511228989097,718
2819,Dragon Quest: Abel Yuusha Densetsu,"Action, Adventure, Fantasy, Shounen",TV,43,7.15,2104,7.15,100.072350759413,715
18097,Inazuma Eleven Go: Galaxy,"Shounen, Sports, Super Power",TV,43,7.11,9258,7.11,97.8235098881194,711
4119,Juushin Liger,"Action, Mecha, Sci-Fi",TV,43,6.72,575,6.72,91.2277147848661,672
4244,Ginga Shippuu Sasuraiger,"Action, Adventure, Mecha",TV,43,6.71,399,6.71,90.1856336074619,671
5070,Beast Wars Second Chou Seimeitai Transformers,"Action, Mecha, Sci-Fi",TV,43,6.55,1327,6.55,88.615907456758,655
5935,Animation Kikou: Marco Polo no Bouken,"Adventure, Historical",TV,43,6.54,249,6.54,91.1464151688519,654
4928,Idol Tenshi Youkoso Yoko,"Comedy, Drama, Shoujo",TV,43,6.41,419,6.41,87.0533146304479,641
9811,Hanasaka Tenshi Tenten-kun,"Comedy, Fantasy",TV,43,6.75,109,6.75,94.9455040600363,675
31019,Norasco (TV),"Comedy, Slice of Life",TV,43,5.8,112,5.8,83.5067489307205,580
6917,Tsuideni Tonchinkan,Comedy,TV,43,7.13,189,7.13,99.4708673890243,713
