anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
12031,Kingdom,"Action, Historical, Military, Seinen",TV,38,8.24,54211,8.24,115.000670340177,824
721,Princess Tutu,"Comedy, Fantasy, Magic, Romance",TV,38,8.23,73218,8.23,111.573720485893,823
18179,Yowamushi Pedal,"Comedy, Drama, Shounen, Sports",TV,38,8.16,91138,8.16,111.779219384201,816
532,Bishoujo Senshi Sailor Moon S,"Drama, Magic, Romance, Shoujo",TV,38,7.89,66911,7.89,111.843215970773,789
2113,Tenkuu Senki Shurato,"Action, Fantasy, Magic, Shounen",TV,38,7.43,4914,7.43,99.5147634145301,743
332,Dokidoki Densetsu: Mahoujin Guru Guru,"Adventure, Comedy, Fantasy, Magic, Shounen",TV,38,7.42,1625,7.42,99.7339353804284,742
2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space",TV,38,7.35,1548,7.35,101.704008879293,735
3079,Aoki Ryuusei SPT Layzner,"Mecha, Military, Sci-Fi, Shounen, Space",TV,38,7.22,2378,7.22,100.43976508347,722
2084,NG Knight Ramune &amp; 40,"Adventure, Comedy, Fantasy, Mecha, Shounen",TV,38,7.12,1056,7.12,100.460415459945,712
296,Dragon Drive,"Action, Adventure, Comedy, Fantasy, School, Sci-Fi, Shounen",TV,38,6.88,14232,6.88,94.5762952121972,688
2255,Choujuu Kishin Dancougar,"Action, Mecha, Sci-Fi, Shounen",TV,38,6.85,1806,6.85,96.2630174657921,685
2038,Mahou no Star Magical Emi,"Comedy, Magic, Shoujo, Slice of Life",TV,38,6.76,1783,6.76,93.8156057952653,676
13231,Metal Fight Beyblade Zero G,"Adventure, Sports",TV,38,6.59,3533,6.59,87.7905017467954,659
5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",TV,38,6.45,325,6.45,89.5082858277141,645
2127,Chouja Raideen,"Adventure, Mecha, Sci-Fi, Shounen",TV,38,6.45,1147,6.45,88.8005332460214,645
15795,Beast Saga,"Action, Kids, Sci-Fi, Shounen",TV,38,5.98,861,5.98,81.5747706280849,598
12763,0-sen Hayato,"Historical, Military",TV,38,6.25,147,6.25,84.8621251290315,625
11541,Ad Lib Anime Kenkyuujo,Comedy,TV,38,5.29,677,5.29,73.070535379023,529
22821,Himitsukessha Taka no Tsume EX,"Comedy, Parody, Super Power",TV,38,6.7,105,6.7,95.7269879650492,670
18241,Himitsukessha Taka no Tsume MAX,"Comedy, Parody, Super Power",TV,38,7,112,7,97.264675034229,700
13431,Himitsukessha Taka no Tsume NEO,"Comedy, Parody, Super Power",TV,38,6.62,151,6.62,88.0668654228906,662
9520,Zero Tester,"Action, Adventure, Mecha, Sci-Fi",TV,38,6.43,181,6.43,91.7561503277584,643
3239,Cream Lemon,"Comedy, Drama, Fantasy, Hentai, Parody, Romance, Sci-Fi, Yuri",OVA,38,6.54,2603,6.54,88.9979481680897,654
