anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
2451,Space Cobra,"Action, Adventure, Sci-Fi, Space",TV,31,7.84,6919,7.84,106.677749141501,784
6055,F,"Cars, Shounen, Sports",TV,31,6.93,816,6.93,97.2609722780923,693
2688,Akai Koudan Zillion,"Action, Adventure, Military, Sci-Fi, Shounen",TV,31,6.9,1826,6.9,96.2374643454247,690
3689,Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Sci-Fi",TV,31,6.89,375,6.89,92.8196272890192,689
6970,Choujin Sentai Baratack,"Adventure, Mecha, Sci-Fi",TV,31,6.5,330,6.5,96.3678773861433,650
10889,Jungle Kurobee,Comedy,TV,31,6.8,127,6.8,90.5453438675718,680
19505,Kaizoku Ouji,"Adventure, Shounen",TV,31,7,98,7,97.2273979261146,700
16131,Machine Robo: Butchigiri Battle Hackers,"Action, Mecha, Sci-Fi",TV,31,6.22,239,6.22,87.7628148601336,622
28089,Oyo Neko Bunyan,"Comedy, Kids",TV,31,6,51,6,82.1925380696354,600
31078,PikkaPika Summer,"",TV,31,5.67,96,5.67,87.690725310982,567
