anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
996,Bishoujo Senshi Sailor Moon: Sailor Stars,"Adventure, Comedy, Drama, Fantasy, Magic, Romance, Shoujo",TV,34,7.99,52586,7.99,111.614251931173,799
2903,Sakigake!! Otokojuku,"Action, Comedy, Martial Arts, School, Shounen",TV,34,7.51,4740,7.51,108.274072522763,751
11835,Qin Shiming Yue Zhi: Zhu Zi Bai Jia,"Action, Fantasy, Historical, Martial Arts",TV,34,7.49,369,7.49,104.27989865418,749
3125,Tokimeki Tonight,"Comedy, Fantasy, Romance, Shoujo, Vampire",TV,34,7.48,3057,7.48,103.444717603685,748
1737,Uchuu Senshi Baldios,"Adventure, Drama, Mecha, Sci-Fi, Shounen, Space",TV,34,6.79,600,6.79,97.4453682596207,679
3571,Mach GoGoGo (1997),"Adventure, Cars",TV,34,6.43,1545,6.43,92.106008720589,643
11733,Chi-Sui Maru 2nd Season,Comedy,TV,34,5.08,114,5.08,70.5221941802402,508
10965,Kagaku Bouken-tai Tansar 5,"Adventure, Mystery, Sci-Fi, Supernatural",TV,34,6.73,98,6.73,92.9896853800617,673
31673,Larva 2nd Season,Comedy,TV,34,7.05,92,7.05,97.7171342402106,705
12391,Mouretsu Atarou (1990),"Comedy, Kids, Slice of Life",TV,34,7.1,103,7.1,100.777190840788,710
8799,Okawari-Boy Starzan S,"Action, Adventure, Sci-Fi",TV,34,6.9,128,6.9,100.768853294744,690
