anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
589,Ginga Nagareboshi Gin,"Action, Adventure, Drama, Shounen",TV,21,8.14,10575,8.14,113.429419993349,814
2227,Lady Lady!!,"Drama, Historical",TV,21,7.73,2681,7.73,109.159095767254,773
18139,Tonari no Seki-kun,"Comedy, School, Seinen",TV,21,7.69,82568,7.69,103.193872333297,769
19877,Battle Spirits: Sword Eyes Gekitouden,Shounen,TV,21,7.21,570,7.21,105.100453150902,721
10336,Last Exile: Ginyoku no Fam,"Action, Adventure, Sci-Fi",TV,21,7.14,28616,7.14,96.0852852780252,714
3493,Ryuusei no Rockman Tribe,Adventure,TV,21,7.14,3510,7.14,95.3968893950254,714
3690,Chou Hatsumei Boy Kanipan,"Adventure, Comedy, Mecha, Romance",TV,21,7.01,382,7.01,96.7653816507841,701
10562,Machine Hayabusa,"Action, Cars, Shounen, Sports",TV,21,6.36,227,6.36,92.2147118461264,636
4584,Topo Gigio,"Adventure, Comedy, Kids",TV,21,6.3,981,6.3,92.1122214322455,630
19901,Donkikko,"Comedy, Shounen",TV,21,6.75,71,6.75,96.1166619297645,675
16526,Ranpou,"Comedy, Parody, School",TV,21,6.67,103,6.67,87.9158042365309,667
17619,Souya Monogatari,"Adventure, Drama, Historical",TV,21,6.71,98,6.71,93.2804842426089,671
6981,Super Zugan,"Comedy, Game, Shounen",TV,21,7.19,187,7.19,101.379638821137,719
20125,Tobidase! Machine Hiryuu,"Cars, Comedy, Parody, Shounen",TV,21,5.17,76,5.17,79.6784927116485,517
10815,UFO Senshi Dai Apolon 2,"Action, Mecha, Sci-Fi",TV,21,6.08,144,6.08,82.9845081029284,608
