anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
877,Nana,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",TV,47,8.55,197256,8.55,118.098082524764,855
2921,Ashita no Joe 2,"Drama, Sports",TV,47,8.48,6259,8.48,113.001410574946,848
31592,Pokemon XY&amp;Z,"Action, Adventure, Comedy, Fantasy, Kids",TV,47,7.91,15627,7.91,110.953062072618,791
324,Mobile Police Patlabor: On Television,"Comedy, Mecha, Police, Sci-Fi",TV,47,7.72,16130,7.72,106.388605294184,772
1372,Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen",TV,47,7.59,12156,7.59,104.178495418537,759
2228,Honoo no Toukyuuji: Dodge Danpei,"Comedy, Sports",TV,47,7.51,2214,7.51,105.564819810638,751
970,Yokoyama Mitsuteru Sangokushi,"Adventure, Historical",TV,47,7.49,2849,7.49,102.327240352577,749
1674,Captain Tsubasa J,"Action, Shounen, Sports",TV,47,7.37,13927,7.37,100.419213880838,737
10507,Inazuma Eleven Go,"Shounen, Sports, Super Power",TV,47,7.32,18480,7.32,98.411501754247,732
3486,Yuusha Tokkyuu Might Gaine,"Action, Adventure, Mecha, Sci-Fi, Shounen",TV,47,7.18,1021,7.18,102.278293113057,718
2799,Hello! Sandybell,"Adventure, Romance, Shoujo",TV,47,7.15,2587,7.15,101.091518124608,715
2916,Genki Bakuhatsu Ganbaruger,"Mecha, Shounen",TV,47,7.06,367,7.06,101.960726696111,706
1929,Futari wa Precure: Max Heart,"Action, Comedy, Fantasy, Magic, Shoujo",TV,47,7.03,7189,7.03,95.6247159397382,703
1040,Mizuiro Jidai,"Shoujo, Slice of Life",TV,47,7.01,1519,7.01,94.0095076099525,701
4411,Mirai Robo Daltanias,"Comedy, Mecha, Shounen, Space",TV,47,6.86,509,6.86,96.7506287807037,686
924,Transformers: Choujin Master Force,"Adventure, Mecha, Sci-Fi, Shounen",TV,47,6.85,1574,6.85,95.428446283828,685
3021,Yume Senshi Wingman,"Action, Comedy, Romance, School, Super Power",TV,47,6.82,918,6.82,98.6223088836796,682
86,Mobile Suit Gundam ZZ,"Comedy, Drama, Mecha, Military, Sci-Fi, Space",TV,47,6.81,17517,6.81,95.2055432268236,681
2040,Mahou no Angel Sweet Mint,"Magic, Shoujo",TV,47,6.54,879,6.54,95.0254367300885,654
10319,Chou Dendou Robo Tetsujin 28-gou FX,"Action, Adventure, Mecha, Sci-Fi",TV,47,6.53,354,6.53,94.1298178821997,653
3131,Ashita Tenki ni Naare,Sports,TV,47,6.5,297,6.5,92.6740409051109,650
3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",TV,47,6.48,632,6.48,95.7729223522275,648
7479,Karate Baka Ichidai,"Historical, Martial Arts, Sports",TV,47,7.35,301,7.35,101.315180049732,735
19873,Marude Dameo,"Comedy, Sci-Fi, Shounen",TV,47,6.2,73,6.2,87.8367927073582,620
12781,Yoshimoto Muchikko Monogatari,Comedy,TV,47,5.62,88,5.62,81.7217063117857,562
