anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
1535,Death Note,"Mystery, Police, Psychological, Supernatural, Thriller",TV,37,8.71,1013917,8.71,120.936755314873,871
1873,Plawres Sanshirou,"Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37,7.66,1718,7.66,103.229918003198,766
364,Gallery Fake,"Mystery, Seinen",TV,37,7.62,6806,7.62,105.290068040949,762
1391,Future GPX Cyber Formula,"Adventure, Sci-Fi, Shounen, Sports",TV,37,7.54,2707,7.54,113.629390417733,754
11697,Area no Kishi,"Comedy, School, Shounen, Sports",TV,37,7.38,38310,7.38,108.442705723758,738
17917,Danball Senki Wars,"Action, Kids, Mecha",TV,37,7.36,1880,7.36,99.5704543898529,736
18391,Mini Van,"Comedy, Game, Parody, Slice of Life",TV,37,7.34,836,7.34,100.284374285108,734
4773,Yamato Takeru,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",TV,37,7.13,883,7.13,96.4928262273857,713
2231,Miyuki,"Romance, School",TV,37,6.93,1423,6.93,90.4924425551703,693
14333,Tanken Driland,"Adventure, Fantasy",TV,37,6.52,4058,6.52,91.3281608176277,652
3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",TV,37,6.41,349,6.41,89.190878242081,641
3205,Cream Lemon: Lemon Angel,Ecchi,TV,37,6.07,1068,6.07,80.904038033472,607
15905,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",TV,37,8.43,273,8.43,120.401335169808,843
8829,Shounen Ashibe (TV),"Comedy, Slice of Life",TV,37,6,188,6,88.4603308657037,600
