anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
28977,Gintama°,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,51,9.25,114262,9.25,130.821015972923,925
9969,Gintama&#039;,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,51,9.16,151266,9.16,127.991548072895,916
30230,Diamond no Ace: Second Season,"Comedy, School, Shounen, Sports",TV,51,8.5,38531,8.5,116.674201497505,850
121,Fullmetal Alchemist,"Action, Adventure, Comedy, Drama, Fantasy, Magic, Military, Shounen",TV,51,8.33,600384,8.33,115.985796967211,833
1974,Glass no Kamen (2005),"Drama, Shoujo",TV,51,8.23,17038,8.23,117.942364270822,823
3588,Soul Eater,"Action, Adventure, Comedy, Fantasy, Shounen, Supernatural",TV,51,8.08,580184,8.08,117.872781488472,808
427,Kaleido Star,"Comedy, Drama, Fantasy, Shoujo",TV,51,8.05,42253,8.05,115.518140082511,805
1470,City Hunter,"Action, Comedy, Mystery, Shounen",TV,51,8,19963,8,112.087565789749,800
106,Hana yori Dango,"Drama, Romance, School, Shoujo",TV,51,7.9,28341,7.9,112.05003654652,790
2828,Ie Naki Ko,"Adventure, Drama, Historical, Kids, Slice of Life",TV,51,7.9,4479,7.9,114.592126699257,790
479,The Law of Ueki,"Adventure, Comedy, Drama, Shounen, Supernatural",TV,51,7.88,60027,7.88,112.776936652608,788
17249,Pretty Rhythm: Rainbow Live,"Music, Shoujo, Slice of Life, Sports",TV,51,7.79,4838,7.79,104.877890383026,779
874,Digimon Tamers,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,51,7.65,94391,7.65,104.833075401059,765
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51,7.61,121108,7.61,107.173195502485,761
10257,Pretty Rhythm: Aurora Dream,"Music, Shoujo, Slice of Life, Sports",TV,51,7.6,9431,7.6,106.359624013899,760
