anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
1485,Akachan to Boku,"Comedy, Drama, Shoujo",TV,35,8.02,8353,8.02,108.846763871375,802
3213,Ganbare Genki,"Action, Comedy, Shounen, Sports",TV,35,7.6,805,7.6,107.672670138698,760
28149,Nihon Animator Mihonichi,"Action, Dementia, Ecchi, Fantasy, Mecha, Military, Music, School, Sci-Fi, Space, Supernatural",ONA,35,7.56,16942,7.56,108.098135421734,756
33004,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434,7.26,106.730468315405,726
961,Virtua Fighter,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,7.13,3875,7.13,97.1391033572933,713
3332,Stop!! Hibari-kun!,Comedy,TV,35,7.12,1355,7.12,92.4338147848474,712
4810,Shinzou Ningen Casshern,Action,TV,35,7.07,2822,7.07,95.8717359615039,707
616,Nurse Angel Ririka SOS,"Drama, Fantasy, Magic, Shoujo",TV,35,6.83,1390,6.83,92.9408555503747,683
2089,Choujikuu Seiki Orguss,"Action, Adventure, Mecha, Romance, Sci-Fi, Shounen",TV,35,6.8,2271,6.8,96.4146793970082,680
2467,3 Choume no Tama: Uchi no Tama Shirimasenka?,Adventure,TV,35,6.74,967,6.74,93.4453004726185,674
6511,Beast Wars Neo,"Action, Adventure, Mecha, Shounen, Super Power",TV,35,6.69,1366,6.69,93.220345255718,669
925,Transformers Headmasters,"Adventure, Mecha, Sci-Fi, Shounen",TV,35,6.69,1768,6.69,91.4981841846089,669
3035,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",TV,35,6.66,947,6.66,99.9547537673216,666
4427,Tatakae!! Ramenman,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,6.66,431,6.66,91.8036645348722,666
6472,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,TV,35,6.63,637,6.63,90.4995784627749,663
3294,Gasshin Sentai Mechander Robo,"Mecha, Military, Mystery, Sci-Fi, Space",TV,35,6.28,287,6.28,90.7093146844526,628
12139,Wanpaku Tanteidan,"Action, Mystery",TV,35,6.56,158,6.56,91.4857409202268,656
