anime_id,name,genre,type,episodes,rating,members,rating_10,rating_100,rating_1000
15417,Gintama&#039;: Enchousen,"Action, Comedy, Historical, Parody, Samurai, Sci-Fi, Shounen",TV,13,9.11,81109,9.11,128.378946395063,911
32983,Natsume Yuujinchou Go,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.76,38865,8.76,120.855065457552,876
11665,Natsume Yuujinchou Shi,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.75,98431,8.75,119.391609968056,875
10379,Natsume Yuujinchou San,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.67,102322,8.67,124.002821531502,867
3297,Aria The Origination,"Fantasy, Sci-Fi, Shounen, Slice of Life",TV,13,8.64,56162,8.64,125.899627915776,864
5300,Zoku Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.64,114173,8.64,122.048682097133,864
28735,Shouwa Genroku Rakugo Shinjuu,"Drama, Historical, Josei",TV,13,8.59,71295,8.59,123.427507334798,859
2251,Baccano!,"Action, Comedy, Historical, Mystery, Seinen, Supernatural",TV,13,8.54,363215,8.54,119.742476082187,854
10087,Fate/Zero,"Action, Fantasy, Supernatural",TV,13,8.51,453630,8.51,117.20589846708,851
32282,Shokugeki no Souma: Ni no Sara,"Ecchi, School, Shounen",TV,13,8.5,185015,8.5,117.036391616182,850
30503,Noragami Aragoto,"Action, Adventure, Shounen, Supernatural",TV,13,8.48,299434,8.48,122.502529544362,848
486,Kino no Tabi: The Beautiful World,"Action, Adventure, Slice of Life",TV,13,8.46,102822,8.46,117.55125998736,846
28701,Fate/stay night: Unlimited Blade Works 2nd Season,"Action, Fantasy, Magic, Shounen, Supernatural",TV,13,8.45,205987,8.45,119.328501128231,845
4081,Natsume Yuujinchou,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.42,210736,8.42,122.204058260728,842
6547,Angel Beats!,"Action, Comedy, Drama, School, Supernatural",TV,13,8.39,717796,8.39,121.300070282611,839
2966,Ookami to Koushinryou,"Adventure, Fantasy, Historical, Romance",TV,13,8.37,334932,8.37,116.590219986295,837
31964,Boku no Hero Academia,"Action, Comedy, School, Shounen, Super Power",TV,13,8.36,282002,8.36,114.365429385562,836
18195,Little Busters!: Refrain,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.36,71820,8.36,115.196772196254,836
9130,Saint Seiya: The Lost Canvas - Meiou Shinwa 2,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.36,27532,8.36,118.758693189601,836
3091,xxxHOLiC Kei,"Comedy, Drama, Mystery, Psychological, Supernatural",TV,13,8.34,74941,8.34,118.662974993247,834
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,"Comedy, Drama, Romance, School",TV,13,8.31,222994,8.31,117.026673738529,831
23327,Space☆Dandy 2nd Season,"Comedy, Sci-Fi, Space",TV,13,8.27,60918,8.27,116.434625371521,827
1257,Saint Seiya: Meiou Hades Juuni Kyuu-hen,"Adventure, Sci-Fi, Shounen",OVA,13,8.26,23701,8.26,113.535309523739,826
31988,Hibike! Euphonium 2,"Drama, Music, School",TV,13,8.25,47716,8.25,118.661214875467,825
30015,ReLIFE,"Romance, School, Slice of Life",TV,13,8.24,202249,8.24,112.665412621185,824
6171,Saint Seiya: The Lost Canvas - Meiou Shinwa,"Action, Adventure, Martial Arts, Shounen, Super Power, Supernatural",OVA,13,8.24,40355,8.24,116.744557363593,824
31741,Magi: Sinbad no Bouken (TV),"Action, Adventure, Fantasy, Magic, Shounen",TV,13,8.22,73480,8.22,120.009699489312,822
7720,Ookiku Furikabutte: Natsu no Taikai-hen,"Comedy, Sports",TV,13,8.2,22190,8.2,115.645999675245,820
25879,Working!!!,"Comedy, Romance, Slice of Life",TV,13,8.18,80763,8.18,119.234029147324,818
14713,Kamisama Hajimemashita,"Comedy, Demons, Fantasy, Romance, Shoujo, Supernatural",TV,13,8.13,189641,8.13,107.393175959907,813
31098,Ushio to Tora (TV) 2nd Season,"Comedy, Demons, Shounen, Supernatural",TV,13,8.13,43916,8.13,109.346853263926,813
33253,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382,8.12,112.787900013431,812
186,Initial D Second Stage,"Action, Cars, Drama, Seinen, Sports",TV,13,8.12,45825,8.12,116.461951965033,812
14813,Yahari Ore no Seishun Love Comedy wa Machigatteiru.,"Comedy, Drama, Romance, School",TV,13,8.12,353876,8.12,109.591841582635,812
11739,Kimi to Boku. 2,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,8.11,44564,8.11,116.870591919337,811
77,Mahou Shoujo Lyrical Nanoha A&#039;s,"Action, Comedy, Drama, Magic, Super Power",TV,13,8.1,41685,8.1,115.148556275243,810
5781,Isekai no Seikishi Monogatari,"Action, Comedy, Ecchi, Fantasy, Harem, Mecha, School",OVA,13,8.09,72021,8.09,112.939196458008,809
995,Prince of Tennis: The National Tournament,"Action, Comedy, Shounen, Sports",OVA,13,8.09,25170,8.09,113.522744259705,809
387,Haibane Renmei,"Drama, Fantasy, Mystery, Psychological, Slice of Life",TV,13,8.07,120731,8.07,111.64528644986,807
73,Full Metal Panic! The Second Raid,"Action, Mecha, Military",TV,13,8.06,155340,8.06,115.195595082397,806
19111,Love Live! School Idol Project 2nd Season,"Music, School, Slice of Life",TV,13,8.06,91864,8.06,108.863622849357,806
29803,Overlord,"Action, Adventure, Fantasy, Game, Magic, Supernatural",TV,13,8.04,244268,8.04,111.795702825245,804
15809,Hataraku Maou-sama!,"Comedy, Demons, Fantasy, Romance, Shounen",TV,13,8.03,409037,8.03,114.278603174144,803
27989,Hibike! Euphonium,"Drama, Music, School",TV,13,8.03,134694,8.03,111.610800027977,803
3228,Zoku Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13,8.03,74040,8.03,109.822863397139,803
32370,D.Gray-man Hallow,"Action, Demons, Shounen, Super Power",TV,13,8.01,72499,8.01,110.327783277771,801
11887,Kokoro Connect,"Comedy, Drama, Romance, School, Slice of Life, Supernatural",TV,13,8.01,283847,8.01,115.648288367849,801
6377,Zan Sayonara Zetsubou Sensei,"Comedy, Parody, School",TV,13,8.01,55402,8.01,111.637223858607,801
339,Serial Experiments Lain,"Dementia, Drama, Mystery, Psychological, Sci-Fi, Supernatural",TV,13,7.99,215829,7.99,111.597423276169,799
8516,Baka to Test to Shoukanjuu Ni!,"Comedy, Romance, School, Super Power",TV,13,7.98,183722,7.98,112.35924254194,798
18245,White Album 2,"Drama, Music, Romance, Slice of Life",TV,13,7.98,91075,7.98,111.983512914002,798
10521,Working&#039;!!,"Comedy, Slice of Life",TV,13,7.98,117328,7.98,115.116951543113,798
3750,Maria-sama ga Miteru 4th,"School, Shoujo, Shoujo Ai, Slice of Life",TV,13,7.97,11779,7.97,113.97231161298,797
17909,Uchouten Kazoku,"Comedy, Drama, Fantasy, Slice of Life",TV,13,7.96,64897,7.96,111.98055122975,796
1472,City Hunter 3,"Action, Comedy, Mystery, Shounen",TV,13,7.95,6723,7.95,107.246763888222,795
31764,Nejimaki Seirei Senki: Tenkyou no Alderamin,"Action, Adventure, Fantasy, Military",TV,13,7.95,86475,7.95,107.837295430531,795
27775,Plastic Memories,"Drama, Romance, Sci-Fi",TV,13,7.95,213493,7.95,107.772880990213,795
22265,Free!: Eternal Summer,"Comedy, School, Slice of Life, Sports",TV,13,7.94,150596,7.94,107.858948362707,794
28999,Charlotte,"Drama, School, Super Power",TV,13,7.91,310137,7.91,107.65923230911,791
1473,City Hunter &#039;91,"Action, Comedy, Mystery, Shounen",TV,13,7.91,6337,7.91,114.13782012513,791
3604,Hidamari Sketch x 365,"Comedy, School, Slice of Life",TV,13,7.9,19180,7.9,114.129642035142,790
13535,Binbougami ga!,"Comedy, Parody, Shounen, Supernatural",TV,13,7.88,117091,7.88,111.829021138867,788
28121,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka,"Action, Adventure, Comedy, Fantasy, Romance",TV,13,7.88,336349,7.88,114.639942566739,788
33446,Huyao Xiao Hongniang: Yue Hong,"Comedy, Romance",ONA,13,7.87,1043,7.87,114.005265577419,787
5680,K-On!,"Comedy, Music, School, Slice of Life",TV,13,7.87,386048,7.87,108.682178670112,787
396,Seikai no Senki,"Action, Military, Romance, Sci-Fi, Space",TV,13,7.86,18580,7.86,111.054636347627,786
20057,Space☆Dandy,"Comedy, Sci-Fi, Space",TV,13,7.86,123529,7.86,112.376273362466,786
9074,Arakawa Under the Bridge x Bridge,"Comedy, Romance, Seinen",TV,13,7.85,80394,7.85,108.2444305771,785
226,Elfen Lied,"Action, Drama, Horror, Psychological, Romance, Seinen, Supernatural",TV,13,7.85,623511,7.85,108.441974111044,785
10460,Kimi to Boku.,"Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,13,7.85,86196,7.85,109.961549405352,785
444,Maria-sama ga Miteru: Haru,"Drama, Romance, School, Shoujo, Shoujo Ai",TV,13,7.85,14983,7.85,108.899212474144,785
14941,AKB0048: Next Stage,"Music, Sci-Fi",TV,13,7.84,22302,7.84,112.675157251689,784
978,Change!! Getter Robo: Sekai Saigo no Hi,"Action, Adventure, Horror, Mecha, Psychological, Sci-Fi, Shounen",OVA,13,7.84,5606,7.84,116.058166596393,784
20431,Hoozuki no Reitetsu,"Comedy, Fantasy, Supernatural",TV,13,7.84,47619,7.84,107.321935267431,784
